telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
0,1,1,3,5,1,58,18,0
0,1,0,1,0,1,51,22,0
0,1,0,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,6,4,58,1,0
0,1,0,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,1
0,1,1,1,0,9,105,31,0
0,0,1,1,5,1,58,18,1
0,0,0,1,5,1,76,12,1
0,1,0,1,0,1,51,22,0
0,1,1,3,2,1,31,11,0
1,1,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,6,1,61,18,0
0,1,1,1,5,1,58,18,1
0,1,1,1,5,0,6,12,1
0,1,1,1,5,0,6,12,1
0,1,0,1,3,1,52,23,1
0,1,1,1,2,1,61,6,0
0,1,0,1,2,4,41,25,0
0,0,1,1,6,4,39,7,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,1,1,5,1,58,18,1
1,0,0,1,5,1,58,18,1
0,0,1,1,5,1,58,18,0
1,0,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,3,2,4,119,7,0
0,0,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,17,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,119,31,0
0,0,1,1,5,1,58,18,0
0,1,1,3,2,4,37,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,5,75,12,1
0,1,1,3,2,4,51,1,0
0,1,0,1,6,9,58,31,0
0,1,1,1,5,1,58,18,0
0,1,0,1,2,1,39,18,0
0,0,1,0,2,4,52,7,0
0,1,1,1,5,4,112,7,0
0,0,1,1,2,4,58,7,0
0,1,1,1,5,1,112,14,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,0,0,0
1,1,1,1,5,9,99,31,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,9,112,18,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,58,29,0
0,1,1,1,5,1,58,18,0
0,1,1,1,6,4,58,1,0
0,1,0,4,2,1,117,7,0
0,0,0,1,5,1,58,18,1
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,1
0,0,1,1,5,1,58,18,1
1,0,0,1,5,1,58,31,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,1
0,1,0,1,5,1,58,18,0
0,1,1,1,1,5,75,12,1
0,0,0,1,5,1,58,18,1
0,0,0,1,5,1,58,18,1
0,1,1,1,5,3,79,18,0
0,1,1,1,6,4,58,1,0
0,1,1,1,5,1,61,18,0
0,0,0,1,5,1,58,18,1
0,0,0,1,5,1,58,18,1
0,1,1,1,3,1,39,5,0
0,0,0,1,5,1,58,18,1
0,1,1,1,1,1,39,22,0
0,1,0,1,5,1,51,16,0
0,0,0,1,5,1,58,18,1
0,1,0,4,0,1,58,18,0
0,0,0,1,5,1,58,18,1
0,0,0,1,5,1,58,18,1
0,0,0,1,5,1,58,18,1
0,1,1,1,2,1,77,22,0
0,0,0,1,5,1,58,18,1
0,0,0,1,5,1,58,18,1
1,0,0,1,5,1,58,18,1
0,1,0,1,6,1,23,18,0
0,0,0,1,5,1,58,18,1
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,0,1,6,9,58,1,1
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,119,13,0
0,1,0,1,5,1,29,18,0
0,1,0,1,5,1,53,17,0
0,1,1,0,0,9,8,17,0
0,1,1,1,6,4,53,17,0
0,1,0,1,5,1,58,12,0
0,1,0,1,5,1,58,31,0
0,1,1,1,0,1,105,0,0
0,1,0,1,0,1,22,31,0
0,1,1,1,0,1,28,18,0
0,1,0,3,5,1,22,18,0
0,0,1,1,5,1,111,7,0
0,1,1,1,0,1,22,31,0
0,1,1,1,5,1,61,9,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,31,0
0,0,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,9,26,7,0
0,1,1,1,2,4,122,10,0
0,0,0,1,5,1,75,1,0
0,0,1,0,0,5,8,13,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,1,1,61,22,0
1,1,1,0,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,1,5,61,20,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,61,25,0
0,1,1,3,2,9,61,13,0
0,1,0,1,5,4,0,1,1
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,0,0,1,2,1,88,1,1
0,1,1,1,5,1,88,23,1
0,1,0,1,2,4,51,7,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,31,0
0,0,0,1,5,1,58,18,1
0,0,1,1,5,1,58,18,1
0,0,0,1,5,1,0,31,0
0,1,0,1,5,1,119,22,0
0,1,1,1,6,9,51,16,0
0,0,1,1,5,1,58,18,1
0,0,1,1,5,1,58,18,1
0,1,0,1,5,1,39,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,61,18,0
0,0,1,1,5,1,58,18,1
0,1,0,1,5,1,58,22,0
0,0,0,1,5,1,88,12,1
0,0,0,1,5,1,58,18,1
0,0,0,1,5,1,58,18,0
1,1,1,1,5,1,119,22,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
1,0,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,1,39,22,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,94,31,0
0,1,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,0,1,2,0,125,7,0
0,1,1,1,6,4,58,18,0
1,1,1,1,5,1,58,18,0
0,0,0,1,5,9,58,1,1
0,1,1,1,5,1,58,0,0
0,1,0,1,0,1,58,17,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,22,26,0
0,1,1,1,6,2,18,6,0
0,1,1,1,5,9,22,12,0
1,0,1,1,5,1,58,18,0
0,1,1,0,5,1,31,11,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,49,31,1
0,0,0,1,6,1,39,31,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,9,61,0,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,1,0,6,1,59,0,0
0,1,0,1,5,1,113,31,0
0,1,1,1,5,1,124,18,0
0,1,0,1,1,1,22,13,0
0,1,0,1,5,1,58,17,0
0,0,1,1,5,1,58,31,0
0,1,1,1,4,1,61,22,0
0,1,1,2,5,1,30,23,0
0,1,0,1,2,1,119,0,0
0,1,1,1,5,1,58,12,0
0,0,0,1,4,4,0,7,1
0,1,1,1,2,1,119,18,0
0,1,1,1,0,1,39,12,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,75,18,0
0,1,1,0,5,1,58,18,0
0,1,1,1,5,1,75,0,0
0,1,1,1,0,1,58,31,0
0,0,1,0,6,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,0,2,1,63,22,0
0,1,1,1,6,9,75,20,0
0,1,0,1,5,1,58,18,0
0,0,1,1,5,1,75,31,0
0,1,1,1,0,1,61,0,0
0,0,0,1,2,9,39,31,0
0,0,0,1,5,1,58,7,0
0,1,1,1,6,9,58,0,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,39,18,0
0,1,1,1,0,1,61,22,0
0,1,1,1,5,1,61,12,0
1,0,0,1,5,1,107,18,0
0,1,1,1,5,1,61,0,0
0,1,1,0,5,1,31,18,0
0,1,0,1,5,1,113,31,0
0,1,0,1,5,1,58,17,0
0,1,1,1,6,9,51,16,0
0,1,0,1,2,4,26,7,0
0,1,1,1,5,1,61,12,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,2,30,12,0
0,1,0,1,5,9,22,12,0
0,1,1,1,5,1,53,0,0
0,0,0,3,5,4,30,0,1
0,1,1,1,6,9,22,7,0
0,1,1,1,5,1,39,18,0
0,1,0,1,6,4,6,0,0
0,1,0,0,5,1,31,18,0
0,1,1,1,5,1,58,18,0
0,1,1,0,5,1,58,18,0
0,1,1,1,5,1,119,0,0
0,1,0,1,6,9,26,20,0
0,1,1,1,2,1,75,9,0
0,1,1,1,5,1,58,29,0
0,0,1,1,5,1,22,12,1
0,1,0,4,0,0,51,7,0
0,1,1,1,2,1,103,0,0
0,1,1,1,5,1,22,18,0
0,1,0,1,5,1,75,22,0
0,0,0,1,5,1,87,5,0
0,1,0,1,5,1,58,18,0
0,0,0,1,0,0,60,1,0
0,0,0,1,5,1,87,22,0
1,1,1,0,5,9,58,31,0
0,1,1,1,0,1,22,31,0
0,1,1,1,5,1,119,5,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,9,75,22,0
0,1,1,1,5,1,112,31,0
0,0,0,1,6,9,75,2,1
0,0,0,1,2,4,119,7,1
0,1,1,1,0,1,77,24,0
0,0,1,1,6,9,99,31,0
0,0,0,2,6,9,74,22,1
0,1,0,1,4,1,75,22,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,103,27,0
0,1,1,1,5,1,58,18,0
0,0,1,0,5,1,59,18,0
0,0,0,1,5,5,58,12,1
0,0,0,1,5,1,88,20,1
0,1,0,1,5,1,58,18,0
0,1,1,3,2,9,51,16,0
0,0,1,1,0,1,72,31,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,1,22,12,0
0,0,1,1,5,1,20,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,9,51,16,0
0,1,0,3,2,4,80,1,0
0,1,1,3,2,9,51,16,0
1,1,0,1,5,1,24,12,0
0,0,0,3,5,1,0,18,0
0,0,0,1,0,4,34,1,0
0,1,0,1,0,1,61,18,0
0,1,1,1,5,1,31,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,3,5,72,33,0
0,1,0,1,2,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,2,5,4,58,6,0
0,0,1,1,6,4,75,5,0
0,0,0,1,5,1,58,18,1
0,1,1,1,0,1,61,18,0
0,1,1,1,5,1,61,24,0
0,1,0,1,5,1,35,13,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,1,1,1,1,61,18,0
0,1,1,1,5,9,58,18,0
0,1,0,1,6,9,112,31,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,61,18,0
0,1,0,1,5,1,58,18,0
0,1,1,0,5,1,31,18,0
0,1,0,1,0,1,61,12,0
0,0,0,3,6,4,58,18,0
0,1,0,1,5,1,61,18,0
0,0,0,1,2,5,39,13,0
0,1,0,1,6,9,26,20,0
0,1,0,1,5,1,61,18,0
0,1,1,1,5,1,109,22,0
0,1,0,0,5,9,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,0,4,26,1,0
0,1,1,1,2,4,125,7,0
0,1,0,1,0,4,39,5,1
0,1,1,1,5,9,39,18,0
0,1,1,1,5,1,123,20,0
0,0,1,1,2,1,20,31,0
0,1,1,1,2,1,39,17,0
0,1,1,1,0,1,61,9,0
0,1,0,1,5,4,39,31,1
0,1,0,1,0,4,39,5,1
0,0,0,4,0,1,58,9,0
0,1,0,1,6,1,22,9,0
0,1,0,1,6,1,22,24,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,21,18,0
0,1,0,1,5,1,22,12,0
0,0,0,1,0,4,34,23,0
0,1,0,1,0,4,39,31,1
0,1,0,1,0,4,39,31,1
1,0,0,1,5,1,59,18,0
1,1,1,1,5,1,22,18,0
0,0,1,1,0,1,103,18,0
0,1,1,1,5,1,22,18,0
0,1,1,1,5,1,119,31,0
0,0,0,1,5,1,0,18,0
0,1,1,1,0,1,75,1,0
0,1,1,1,5,1,94,0,0
0,1,1,1,5,1,75,31,0
0,0,0,1,5,1,22,18,0
0,1,1,1,0,9,22,9,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,75,18,0
0,1,1,1,0,1,39,12,0
1,1,1,1,5,1,22,18,0
0,1,1,1,5,1,8,31,0
0,1,0,1,0,1,35,18,0
0,1,1,1,5,9,61,22,0
1,1,1,1,5,1,22,18,0
0,1,1,3,5,1,49,16,0
0,1,0,1,2,9,22,7,0
0,1,0,1,5,1,14,1,0
0,0,1,3,4,9,36,1,1
0,1,0,1,5,1,58,18,0
1,1,1,1,0,9,22,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,17,0
0,1,1,1,2,1,119,7,0
0,1,1,1,4,9,61,22,0
0,1,1,1,5,9,53,5,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,6,31,0
0,1,1,3,2,4,119,7,0
0,1,1,1,5,4,113,18,0
0,1,1,1,5,1,58,18,0
0,1,1,4,4,9,99,3,0
0,1,1,4,4,1,31,17,0
1,1,1,1,5,1,61,12,0
0,1,1,3,2,1,58,31,0
0,1,1,1,2,1,61,31,0
0,0,0,1,2,4,58,15,0
0,1,1,0,0,1,15,22,0
1,0,1,1,2,9,0,1,1
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,32,12,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,4,53,1,1
0,1,1,2,4,1,4,18,0
0,0,0,1,3,1,51,29,0
0,1,0,1,5,1,22,31,0
0,1,0,1,5,1,22,31,0
0,0,1,1,2,4,36,0,0
0,1,1,1,5,1,22,24,0
0,1,1,1,5,1,58,18,0
0,1,0,2,6,9,22,18,0
1,1,1,0,5,1,22,18,0
0,1,1,1,5,1,22,18,0
0,1,1,1,5,1,77,20,0
0,1,1,1,5,1,39,18,0
0,1,1,0,2,7,75,22,0
0,1,1,1,5,1,61,18,0
0,1,0,1,5,1,49,7,0
0,1,0,0,6,9,77,3,0
0,0,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,0,1,5,9,22,18,0
0,1,0,1,0,1,22,13,0
0,1,1,1,0,1,75,22,0
0,1,0,1,5,1,58,31,0
0,0,0,1,6,1,22,7,0
0,1,0,1,5,1,4,13,0
0,1,0,1,1,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,1,0,5,5,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,2,88,23,1
0,1,0,1,5,1,58,18,0
0,0,1,1,0,1,107,20,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
1,1,1,1,2,4,75,22,0
0,0,0,0,5,1,58,18,0
0,0,0,1,5,1,107,18,0
0,1,0,0,5,1,63,18,0
0,0,0,1,5,1,107,18,0
0,1,1,1,5,1,22,18,0
0,0,0,1,5,1,58,18,1
0,1,1,1,0,9,75,31,0
0,0,1,1,5,1,58,18,0
0,0,1,1,5,1,88,12,0
0,1,1,0,5,1,31,11,0
0,1,1,1,5,1,119,13,0
0,0,0,1,5,1,58,18,0
0,1,1,1,2,1,0,0,0
0,1,1,1,0,1,118,18,0
1,0,1,1,5,2,75,31,0
0,1,1,1,0,1,58,22,0
1,1,1,1,5,1,22,31,0
0,1,1,1,5,1,58,18,0
0,1,0,0,5,1,58,18,0
1,1,1,1,1,1,61,12,0
0,1,1,1,1,1,75,5,0
0,0,0,3,0,6,93,3,0
0,0,0,1,0,4,107,23,0
0,1,1,4,4,9,75,2,0
0,1,1,1,5,9,75,2,0
0,0,0,1,5,1,58,18,1
0,1,1,1,2,4,107,1,1
0,1,0,1,1,1,110,31,0
0,1,0,1,0,1,58,31,0
0,1,1,1,5,1,58,31,0
0,1,0,1,5,1,22,31,0
0,1,1,1,5,1,23,18,0
0,1,1,1,5,1,112,31,0
0,1,0,0,5,1,58,18,0
0,1,1,1,2,4,6,5,0
0,1,1,1,2,1,61,7,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,0,58,31,0
0,1,0,1,5,1,22,26,0
0,1,0,1,5,1,113,31,0
0,0,0,1,5,1,22,9,0
0,1,1,1,6,1,58,18,0
0,0,1,1,2,1,46,18,0
0,1,1,1,0,1,61,30,0
0,1,1,1,5,1,58,12,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,2,4,47,7,0
0,1,1,1,5,1,75,31,0
0,1,1,1,0,1,39,31,0
0,0,0,1,5,1,58,18,1
1,1,0,1,2,4,75,7,0
0,1,1,1,0,1,39,31,0
0,1,1,1,2,1,39,31,0
0,1,1,1,5,1,1,31,0
0,1,0,1,5,1,75,9,0
0,0,1,1,5,1,22,23,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,5,41,29,0
0,1,1,1,5,1,58,18,0
0,1,1,2,4,2,66,22,0
0,1,1,1,5,1,58,18,0
0,0,0,1,6,9,31,11,0
0,1,1,1,1,1,58,7,0
0,1,1,1,5,1,58,18,0
0,1,1,1,2,1,22,22,0
0,1,1,1,5,1,22,12,0
0,1,0,1,0,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,2,1,61,6,0
0,1,1,1,0,0,61,1,0
0,0,0,1,5,1,23,0,0
0,0,0,1,5,1,87,18,0
1,1,0,0,5,9,22,18,0
0,0,1,1,4,5,39,13,0
0,1,1,1,2,1,22,7,0
0,1,0,1,5,1,107,18,0
0,1,1,1,0,9,26,31,0
0,1,1,1,5,1,112,18,0
0,1,1,1,5,9,58,18,0
0,1,1,0,5,1,58,18,0
0,0,0,3,5,1,39,13,1
0,1,1,3,5,1,30,9,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,0,0,0
0,1,0,1,2,1,4,18,0
1,0,0,0,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,1,75,31,0
0,0,1,1,5,1,58,18,0
0,1,1,1,0,1,58,12,0
0,0,1,1,3,1,58,18,0
0,1,1,1,0,1,22,12,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,51,1,1
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,51,1,1
0,0,0,1,5,1,72,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,1,2,6,9,77,25,0
0,0,1,1,5,1,56,12,0
0,1,0,1,2,4,26,7,0
0,1,1,0,2,1,31,11,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,9,39,5,0
0,1,0,4,4,10,61,22,0
0,1,1,1,5,1,22,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,2,4,39,7,0
0,1,1,4,5,1,58,3,0
1,1,1,1,6,9,61,12,0
0,0,0,1,0,2,12,31,0
0,1,1,1,5,5,41,29,0
0,1,0,1,5,1,22,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,2,1,22,18,0
0,0,1,1,5,1,22,23,0
0,1,1,1,5,1,61,1,0
0,1,1,0,2,1,31,11,0
0,0,0,1,5,1,58,18,0
0,1,1,1,2,5,58,8,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,22,18,0
0,0,1,1,5,1,58,18,0
0,0,1,1,5,1,75,18,0
0,1,1,3,5,4,51,16,0
0,0,1,1,5,1,22,23,0
0,1,0,0,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,30,18,0
1,1,1,1,6,9,61,18,0
0,1,0,1,6,9,24,18,0
0,0,1,1,6,1,22,6,0
0,1,1,0,2,1,31,11,0
0,1,0,1,5,5,75,22,0
0,1,1,1,0,4,6,31,0
0,1,1,1,5,1,61,19,0
0,1,0,1,5,1,22,12,0
0,1,1,1,2,4,58,18,0
0,1,1,1,6,1,58,5,0
0,1,0,1,5,1,58,18,0
1,1,1,1,5,1,20,31,0
0,1,1,1,5,1,58,18,0
0,1,0,4,5,1,58,22,0
0,0,0,1,0,9,58,23,0
0,1,1,0,2,1,31,11,0
0,0,0,3,5,1,34,18,0
0,1,0,1,5,1,16,18,0
0,0,0,1,4,1,58,12,0
0,1,1,1,2,1,20,31,0
0,0,1,1,5,1,58,18,0
0,0,1,1,6,4,49,16,0
0,1,1,0,2,1,31,11,0
0,1,1,4,4,1,58,18,0
0,1,1,3,5,1,51,16,0
0,1,0,1,5,1,22,12,0
0,0,0,1,5,1,58,18,0
0,1,1,1,0,1,22,30,0
0,1,0,1,2,1,58,31,0
0,0,0,1,2,1,41,31,0
0,1,1,0,5,1,88,36,0
0,1,1,0,5,1,31,18,0
0,1,0,1,5,1,22,12,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,4,113,31,0
0,1,1,1,0,4,33,1,0
0,1,1,0,5,1,31,18,0
0,0,1,1,5,9,23,20,0
0,0,1,1,5,1,58,18,0
1,0,0,1,0,1,61,22,0
0,1,1,1,4,1,0,1,0
0,0,1,1,5,1,19,18,0
0,0,1,1,5,1,19,18,0
0,1,0,1,0,1,39,18,0
0,1,1,1,5,1,61,18,0
0,0,1,3,5,1,22,12,0
0,1,1,1,5,1,58,18,0
0,1,1,3,5,1,80,16,0
0,1,1,3,2,1,111,18,0
0,0,0,1,5,1,22,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,0,9,39,35,0
0,1,0,1,1,1,75,5,0
0,1,1,1,5,1,75,5,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,1,22,12,0
0,1,1,3,5,1,75,18,0
0,1,1,0,5,1,22,25,0
0,1,1,1,5,1,75,18,0
0,0,0,1,5,1,22,12,0
0,1,1,1,5,1,58,18,0
0,1,0,1,2,4,26,18,0
0,1,1,0,0,4,22,12,0
0,1,1,1,2,4,15,16,0
0,1,1,1,5,1,6,26,0
0,1,1,1,4,1,72,6,0
0,1,1,1,1,1,114,20,0
0,0,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,0,1,22,31,0
0,0,0,1,5,1,85,12,0
0,1,1,1,0,1,0,13,0
0,1,1,1,0,9,30,7,0
0,1,1,0,5,1,31,18,0
1,0,0,1,6,4,118,1,1
0,0,0,1,6,4,118,1,1
0,0,0,1,6,4,118,1,1
0,1,1,1,0,1,61,26,0
0,0,0,1,5,1,22,18,0
0,1,0,1,2,1,39,29,0
0,1,1,1,5,1,22,18,0
0,1,1,0,5,1,31,18,0
0,1,0,1,2,4,26,7,0
1,1,1,0,5,1,61,36,0
0,1,1,3,4,1,58,22,0
0,1,1,1,0,1,58,18,0
0,1,1,1,2,1,63,13,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,1,20,25,0
0,1,1,1,2,1,61,1,0
0,1,1,1,6,4,58,1,0
1,1,1,0,0,1,105,36,0
0,0,1,1,5,1,58,18,0
0,1,1,1,0,1,58,18,0
0,1,1,1,5,1,63,22,0
0,0,1,1,5,1,21,18,0
0,1,0,1,2,1,39,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,6,1,41,22,0
0,1,1,1,2,1,61,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,6,1,58,36,0
0,1,1,1,5,1,58,22,0
0,1,1,3,5,1,61,7,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,88,18,1
0,1,0,0,0,1,58,18,0
0,1,0,1,5,1,89,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,61,9,0
0,0,1,1,5,9,39,8,0
0,1,0,1,6,9,53,1,0
0,1,1,1,4,1,58,22,0
0,1,1,1,5,1,119,31,0
0,0,0,1,5,1,72,18,0
0,0,1,1,5,1,118,31,0
0,1,1,4,0,4,49,1,0
0,0,0,1,2,1,53,18,0
0,0,1,1,5,1,75,31,0
0,1,1,1,6,9,10,5,0
0,1,1,3,5,1,51,16,0
0,1,1,1,5,1,31,18,0
0,0,1,1,5,1,22,18,0
0,1,0,1,2,1,57,31,0
0,1,1,1,2,0,22,1,0
0,0,1,1,5,1,118,18,0
1,1,1,1,5,1,22,18,0
0,0,0,1,2,9,0,1,1
0,0,0,2,1,1,58,18,0
0,1,1,1,4,1,58,7,0
0,1,0,0,5,1,57,26,0
0,0,1,1,5,1,39,29,0
0,0,1,1,5,9,18,18,0
0,0,0,1,5,1,74,18,0
1,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,6,12,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,2,1,75,3,0
0,1,0,1,5,1,119,12,0
0,1,0,1,5,1,58,18,0
0,1,1,1,1,1,20,34,0
0,1,1,1,5,1,10,22,0
0,1,1,1,5,9,74,12,0
0,0,0,4,2,9,0,0,1
0,1,1,1,0,1,23,23,0
0,1,0,1,2,1,9,1,0
0,1,1,1,2,1,20,21,0
0,0,1,1,5,1,22,18,0
0,0,1,1,5,6,89,18,0
0,1,1,1,0,1,61,22,0
0,1,1,1,0,1,88,18,0
0,1,0,1,5,1,58,11,0
0,1,1,1,5,5,61,18,0
0,1,1,1,5,1,58,22,0
0,1,1,1,5,1,22,12,0
0,0,1,1,5,1,112,31,0
0,1,1,1,5,1,87,20,0
0,1,1,3,6,9,51,23,0
0,1,1,1,0,1,58,18,0
0,0,0,1,6,1,49,18,1
0,0,0,1,5,1,58,18,1
0,1,1,1,2,4,42,21,0
0,1,0,1,5,1,22,6,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,112,18,0
0,1,1,1,2,4,95,7,0
0,0,0,1,2,4,39,31,0
0,1,1,1,5,1,61,18,0
0,0,1,1,6,9,112,17,0
0,1,1,1,5,1,22,18,0
0,1,1,1,5,1,58,1,0
0,1,1,1,5,1,61,18,0
0,1,1,1,5,1,61,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,1,2,2,4,51,16,0
0,0,1,1,5,1,58,7,0
0,1,1,1,6,1,58,22,0
0,1,1,1,5,1,119,12,0
0,1,1,1,2,9,20,31,0
0,1,1,1,5,1,96,12,0
0,1,1,1,2,4,122,10,0
0,1,1,1,3,1,119,18,0
0,0,1,3,5,9,9,4,0
0,1,0,1,5,1,61,18,0
0,1,1,1,0,1,22,18,0
0,1,1,1,2,9,61,7,0
0,1,1,1,2,4,122,10,1
0,1,0,1,2,9,91,25,0
0,1,1,1,5,1,61,18,0
0,1,0,1,0,1,58,18,0
1,1,0,1,5,1,58,18,0
0,1,1,1,3,1,36,31,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,1,112,4,0
0,1,1,1,2,1,75,2,0
0,1,1,1,2,1,58,18,0
0,1,1,1,5,1,58,18,0
1,1,1,1,5,1,22,12,0
0,1,1,1,0,9,75,36,0
0,1,1,1,0,9,39,7,0
1,1,1,0,2,1,61,31,0
0,1,1,0,5,1,31,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,6,1,31,11,0
0,1,1,1,0,1,22,12,0
0,0,1,0,5,4,78,18,0
1,1,0,0,5,1,94,18,0
0,1,1,0,0,1,61,12,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,75,12,0
0,1,0,1,5,1,32,18,0
